ROWNUM,X,Y,FEEDER
﻿249,246123.26000000001,2741943.0440000002,F203
﻿250,245752.329,2742041.2000000002,F203
﻿251,246047.58199999999,2741830.551,F203
﻿252,245821.28700000001,2742547.1000000001,F203
﻿253,245983,2741420,F203
﻿254,246198.79800000001,2741701.6970000002,F203
﻿255,245949.23999999999,2741292.1200000001,F203
﻿256,246246.557,2741596.1699999999,F203
﻿257,245941.10999999999,2741969.9010000001,F203
﻿258,245799.443,2741579.7949999999,F203
﻿259,245769.14300000001,2741326.9410000001,F203
﻿260,246056.66099999999,2741605.781,F203
﻿261,245764.321,2741238.2620000001,F203
﻿262,245822,2742242,F203
﻿263,245594.57500000001,2742004.943,F203
﻿264,246163.098,2741358.5600000001,F203
﻿265,245877.783,2741320.287,F203
﻿266,245865,2741642.2059999998,F203
﻿267,245661.18299999999,2741428.7119999998,F203
﻿268,245590.85200000001,2742150.2259999998,F203
﻿269,245667.541,2742217.9199999999,F203
﻿270,246121.19899999999,2741617.2039999999,F203
﻿271,245477.36199999999,2741265.8650000002,F203
﻿272,246153.64600000001,2741465.977,F203
﻿273,245800,2742303.0610000002,F203
﻿274,246062.109,2741410.673,F203
﻿275,245689.571,2742153.466,F203
﻿276,245671.49600000001,2741200.3650000002,F203
﻿277,245909.26300000001,2742460.102,F203
﻿278,245737.576,2742192.963,F203
﻿279,245797.00399999999,2741728.784,F203
﻿280,245861.891,2742191.8990000002,F203
﻿281,245788.70300000001,2742487.9530000002,F203
﻿282,245928.37899999999,2741338,F203
﻿283,245688.45699999999,2741522.8930000002,F203
﻿284,245835.193,2741872.3960000002,F203
﻿285,245785.57500000001,2741415.7140000002,F203
﻿286,245795.99100000001,2741811.7829999998,F203
﻿287,245692.35699999999,2742033.216,F203
﻿288,245867.46799999999,2742486.8229999999,F203
﻿289,245836.283,2741170.0210000002,F203
﻿290,245364.04500000001,2741360.736,F203
﻿291,245777.70600000001,2741764.5589999999,F203
﻿292,245624.92499999999,2741346.608,F203
﻿293,246044.08900000001,2742031.7740000002,F203
﻿294,245953.11199999999,2741736.9440000001,F203
﻿295,245780.56400000001,2742194.804,F203
﻿296,245848.20199999999,2741299.0929999999,F203
﻿297,246235.22099999999,2741467.1579999998,F203
﻿298,247440.23199999999,2745539.9240000001,F204
﻿299,247732.745,2745800.5320000001,F204
﻿300,247664.26000000001,2745824.5819999999,F204
﻿301,247275.68299999999,2745178.551,F204
﻿302,248287.962,2745525.2259999998,F204
﻿303,247494.462,2745777.858,F204
﻿304,247640,2745430,F204
﻿305,248384.86300000001,2745536.2740000002,F204
﻿306,247417.476,2745185.2659999998,F204
﻿307,247531.872,2745431.8760000002,F204
﻿308,248141.932,2745549.7230000002,F204
﻿309,248008.177,2745640.5729999999,F204
﻿310,247257.92000000001,2745647.3480000002,F204
﻿311,247011.81599999999,2746403.7930000001,F204
﻿312,246949.56400000001,2745680.0890000002,F204
﻿313,247790,2745430,F204
﻿314,247317.28700000001,2745831.3840000001,F204
﻿315,247178.81899999999,2746303.0649999999,F204
﻿316,247184.25200000001,2746273.9169999999,F204
﻿317,246891.43799999999,2745709.4780000001,F204
﻿318,247253.29199999999,2745743.5690000001,F204
﻿319,247567.74900000001,2745497.2069999999,F204
﻿320,247516.42999999999,2745256.145,F204
﻿321,247356.394,2745447.6409999998,F204
﻿322,247522.826,2745982.5389999999,F204
﻿323,247287.17800000001,2746111.6869999999,F204
﻿324,247249.443,2746210.3390000002,F204
﻿325,247623.71900000001,2745032.5809999998,F204
﻿326,247357.68700000001,2745099.088,F204
﻿327,247070.948,2745562.5060000001,F204
﻿328,247244.49799999999,2746359.0789999999,F204
﻿329,247963.54300000001,2745494.8169999998,F204
﻿330,247219.74299999999,2745337.4339999999,F204
﻿331,247446.24299999999,2745327.906,F204
﻿332,247565.48999999999,2745584.094,F204
﻿333,248431.747,2745604.8300000001,F204
﻿334,247197.97700000001,2745472.4610000001,F204
﻿335,248103.37899999999,2745474.9870000002,F204
﻿336,247926.84899999999,2745726.7910000002,F204
﻿337,247232.62700000001,2745989.2110000001,F204
﻿338,247739.86900000001,2746101.514,F204
﻿339,247571.33300000001,2745759.0499999998,F204
﻿340,247023.302,2745617.1499999999,F204
﻿341,247699.96100000001,2745728.8840000001,F204
﻿342,247024.283,2745275.6129999999,F204
﻿343,247434.26999999999,2745260.9780000001,F204
﻿344,247143.35200000001,2745584.199,F204
﻿345,247301.272,2746158.659,F204
﻿346,246957.21599999999,2745183.9350000001,F204
﻿347,247637.69,2745539.0279999999,F204
﻿348,247178.83100000001,2745469.952,F204
﻿349,247327.57800000001,2745504.21,F204
﻿350,247548.511,2745127.8590000002,F204
﻿351,247548.75,2745592.9789999998,F204
﻿352,248099.53700000001,2745497.3939999999,F204
﻿353,247930.52100000001,2745815.4950000001,F204
﻿354,247153.06599999999,2745820.4010000001,F204
﻿355,247293.68100000001,2745542.875,F204
﻿356,247743.995,2745995.6090000002,F204
﻿357,247187.74299999999,2745194.5040000002,F204
﻿358,247049.103,2746388.2990000001,F204
﻿359,247872.29199999999,2745855.25,F204
﻿360,246958.247,2745210.1499999999,F204
﻿361,247540.18400000001,2745844.6120000002,F204
﻿362,246859.427,2745312.8280000002,F204
﻿363,247392.91500000001,2745083.6770000001,F204
﻿364,247384,2745308,F204
﻿365,248050.872,2745512.8250000002,F204
﻿366,247728.698,2745647.0610000002,F204
﻿367,247388.43100000001,2746028.1660000002,F204
﻿368,247641.72500000001,2746062.1680000001,F204
﻿369,248009.75099999999,2745797.8110000002,F204
﻿370,247622.88200000001,2745672.4190000002,F204
﻿371,247837.34599999999,2745532.6120000002,F204
﻿372,247165.79699999999,2745335.8650000002,F204
﻿373,247099.84,2745293.5660000001,F204
﻿374,247438.72399999999,2745959.2969999998,F204
﻿375,247384.788,2745416.0060000001,F204
﻿376,247335.43100000001,2745974.2089999998,F204
﻿377,247864.31099999999,2745702.5,F204
﻿378,247073.57999999999,2745484.5359999998,F204
﻿379,247289.39199999999,2745207.125,F204
﻿380,247872.902,2745479.1869999999,F204
﻿381,248078.554,2745158.1340000001,F205
﻿382,248561.77100000001,2745707.9350000001,F205
﻿383,248627.22899999999,2745761.6880000001,F205
﻿384,248657.39199999999,2746003.2659999998,F205
﻿385,248770.46599999999,2745957.7850000001,F205
﻿386,247733.052,2746312.8059999999,F205
﻿387,248610.98999999999,2745587.8870000001,F205
﻿388,248584.375,2745570.1460000002,F205
﻿389,248576.07800000001,2745617.6710000001,F205
﻿390,248393.14499999999,2745901.318,F205
﻿391,248794.56200000001,2745495.5830000001,F205
﻿392,247647.85500000001,2744860.9610000001,F205
﻿393,248726.66200000001,2745900.6600000001,F205
﻿394,248672.408,2745831.9890000001,F205
﻿395,247852.94500000001,2746261,F205
﻿396,247431.79300000001,2746422.1880000001,F205
﻿397,249053.82699999999,2745975.2069999999,F205
﻿398,249033.68400000001,2745789.8709999998,F205
﻿399,248372.52100000001,2745796.5720000002,F205
﻿400,248152.41699999999,2746192.307,F205
﻿401,248559.07999999999,2746046.5380000002,F205
﻿402,249099.20199999999,2745774.0290000001,F205
﻿403,248928,2745863,F205
﻿404,247876.609,2744995.6669999999,F205
﻿405,247985.40700000001,2746192.8330000001,F205
﻿406,248337.739,2746122.5890000002,F205
﻿407,249668.87599999999,2745524.9500000002,F205
﻿408,248160.799,2745986.4679999999,F205
﻿409,250126.231,2745154.0780000002,F205
﻿410,248136.25,2745772.5,F205
﻿411,247597.21799999999,2744925.085,F205
﻿412,249280.68100000001,2745801.9730000002,F205
﻿413,247496.66500000001,2744791.6299999999,F205
﻿414,248242.78700000001,2745883.0649999999,F205
﻿415,247789.78400000001,2746284.747,F205
﻿416,248910,2746060,F205
﻿417,249058,2745846,F205
﻿418,248265.21799999999,2745800.057,F205
﻿419,249465.34400000001,2745578.6529999999,F205
﻿420,248596.67999999999,2745979.1150000002,F205
﻿421,248473.28700000001,2746070.415,F205
﻿422,249288.158,2745657.6230000001,F205
﻿423,247923.70199999999,2745076.2480000001,F205
﻿424,247958,2746234.6529999999,F205
﻿425,248548.00099999999,2745894,F205
﻿426,247381.12,2746404.0060000001,F205
﻿427,248308.954,2745675.1099999999,F205
﻿428,248090.302,2745209.1370000001,F205
﻿429,247681.598,2746312.6540000001,F205
﻿430,248843.552,2746033.4730000002,F205
﻿431,248820,2745720,F205
﻿432,247653.065,2744978.173,F205
﻿433,248442.67800000001,2745653.5469999998,F205
﻿434,248455.704,2745746.3930000002,F205
﻿435,248078.10399999999,2746098.804,F205
﻿436,247502.46299999999,2746374.3870000001,F205
﻿437,248688.17600000001,2745700.4160000002,F205
﻿438,248867.82999999999,2745696.3500000001,F205
﻿439,248208.69899999999,2746067.2030000002,F205
﻿440,248260.302,2746103.3700000001,F205
﻿441,247466.75,2744902.5729999999,F205
﻿442,246307.77600000001,2746325.7480000001,F206
﻿443,246593.03700000001,2746218.216,F206
﻿444,246586.86799999999,2746045.6340000001,F206
﻿445,246646.75200000001,2746216.5299999998,F206
﻿446,246343.701,2746252.6359999999,F206
﻿447,246291.91500000001,2746281.7039999999,F206
﻿448,246285.19899999999,2746152.3160000001,F206
﻿449,246495.42300000001,2746100.625,F206
﻿450,246297.764,2746158.057,F206
﻿451,246181.60699999999,2746082.3840000001,F206
﻿452,246405.06700000001,2746210.9190000002,F206
﻿453,246259.00099999999,2746068.9989999998,F206
﻿454,246206.38200000001,2746332.1150000002,F206
﻿455,246430.22899999999,2746008.3689999999,F206
﻿456,246732.20199999999,2746254.412,F206
﻿457,246876.57399999999,2746419.2209999999,F206
﻿458,245921.497,2746133.25,F206
﻿459,246912.5,2746363.5830000001,F206
﻿460,246175.788,2746138.5720000002,F206
﻿461,246790.90700000001,2746375.0929999999,F206
﻿462,246827.36499999999,2746310.4900000002,F206
﻿463,246171.101,2746269.4950000001,F206
﻿464,246314.524,2746074.7000000002,F206
﻿465,246569.31200000001,2746187.3289999999,F206
﻿466,246069.82399999999,2746218.1499999999,F206
﻿467,246636.136,2746142.7310000001,F206
﻿468,247417.24600000001,2743675.321,F211
﻿469,247350.72099999999,2743719.0290000001,F211
﻿470,247261.97899999999,2743758.8470000001,F211
﻿471,247514.212,2743735.9380000001,F211
﻿472,246427.37400000001,2746367.25,F212
﻿473,246417.573,2746479.6850000001,F212
﻿474,246692.54000000001,2746370.5079999999,F212
﻿475,246386.117,2746394.7420000001,F212
﻿476,246508.476,2746413.2820000001,F212
﻿477,246755.19200000001,2746365.2680000002,F212
﻿478,246781.17499999999,2746495.031,F212
﻿479,246518.163,2746594.6439999999,F212
﻿480,246670.929,2746479.7420000001,F212
﻿481,246719.46900000001,2746537.3020000001,F212
﻿482,246521.878,2746231.0720000002,F212
﻿483,246644,2746533,F212
﻿484,246823.78099999999,2746458.9730000002,F212
﻿485,246370.24100000001,2746431.6150000002,F212
﻿486,246457.728,2746589.6839999999,F212
﻿487,246839.98999999999,2746534.0830000001,F212
﻿488,246563.61499999999,2746313.3169999998,F212
﻿489,246389.02799999999,2746589.9270000001,F212
﻿490,245578.71299999999,2745271.0980000002,F213
﻿491,246035.43299999999,2745359.0279999999,F213
﻿492,246956.64199999999,2744755.2280000001,F213
﻿493,246432.96400000001,2745009.2039999999,F213
﻿494,245820.46900000001,2745189.2480000001,F213
﻿495,245813.42999999999,2745211.3369999998,F213
﻿496,246490.628,2744855.5550000002,F213
﻿497,246518.29500000001,2744876.4040000001,F213
﻿498,246661.867,2744759.2280000001,F213
﻿499,245751.47200000001,2745217.7089999998,F213
﻿500,246357.31099999999,2745027.676,F213
﻿501,246165.52299999999,2745048.0550000002,F213
﻿502,245696.23300000001,2745238.4399999999,F213
﻿503,246053,2745155,F213
﻿504,245797.48999999999,2745429.9339999999,F213
﻿505,246777.70499999999,2744725.696,F213
﻿506,246448.98199999999,2744986.9010000001,F213
﻿507,245694.19699999999,2745124.04,F213
﻿508,246524.66399999999,2745084.7030000002,F213
﻿509,245861.565,2745438.5630000001,F213
﻿510,246175.27499999999,2744997.2140000002,F213
﻿511,246328.49799999999,2744952.3300000001,F213
﻿512,246253.83799999999,2745151.696,F213
﻿513,246759.435,2744820.6370000001,F213
﻿514,246471.91,2745127.8470000001,F213
﻿515,245706.625,2745009.656,F213
﻿516,246331.64600000001,2745148.73,F213
﻿517,245591.37100000001,2745310.872,F213
﻿518,245977.75399999999,2745354.4130000002,F213
﻿519,246223.64999999999,2744914.0780000002,F213
﻿520,245884.46100000001,2745397.6159999999,F213
﻿521,246619.59099999999,2744812.872,F213
﻿522,246379.666,2745230.9890000001,F213
﻿523,246533.717,2744993.0589999999,F213
﻿524,246286.717,2744793.7030000002,F213
﻿525,246576.10999999999,2744765.9410000001,F213
﻿526,246263.73199999999,2744850.787,F213
﻿527,246191.49600000001,2745115.7880000002,F213
﻿528,245916.60200000001,2745179.5419999999,F213
﻿529,246230.96100000001,2745028.1320000002,F213
﻿530,246940.489,2745754.216,F214
﻿531,246835.84,2745575.517,F214
﻿532,246895.353,2745629.409,F214
﻿533,246830.535,2745801.7370000002,F214
﻿534,246580.929,2745645.139,F214
﻿535,246461.61900000001,2745601.452,F214
﻿536,247046.853,2745674.3339999998,F214
﻿537,246986.31899999999,2745561.122,F214
﻿538,246677.72200000001,2745478.0189999999,F214
﻿539,246760.79800000001,2745858.0150000001,F214
﻿540,246991.34,2745495.6770000001,F214
﻿541,246794.201,2745795.8700000001,F214
﻿542,246672.103,2745776.5079999999,F214
﻿543,246700.18799999999,2745452.9399999999,F214
﻿544,246534.861,2745444.8909999998,F214
﻿545,246930.84400000001,2745688.9759999998,F214
﻿546,246754.18700000001,2745627.2000000002,F214
﻿547,247157.837,2745724.4569999999,F214
﻿548,246689.522,2745816.3650000002,F214
﻿549,247023.462,2745773.3760000002,F214
﻿550,246834.24600000001,2745813.9700000002,F214
﻿551,246530.30799999999,2745509.0290000001,F214
﻿552,246789.84700000001,2745549.2119999998,F214
﻿553,246472.32199999999,2745459.747,F214
﻿554,246675.95199999999,2745575.4989999998,F214
﻿555,246657.68700000001,2745657.128,F214
﻿556,247127.70800000001,2744877.0789999999,F257
﻿557,247349.10200000001,2745077.7149999999,F257
﻿558,247127,2744799,F257
﻿559,247023.136,2744532.6000000001,F257
﻿560,247143.75399999999,2744949.7059999998,F257
﻿561,247283.98999999999,2744964.156,F257
﻿562,247272.61300000001,2745025.5490000001,F257
﻿563,247067.359,2744976.6269999999,F257
﻿564,247064.85699999999,2744874.0989999999,F257
﻿565,247744.37,2744187.6519999998,F258
﻿566,247796.64000000001,2744511.6200000001,F258
﻿567,247861.08199999999,2744217.298,F258
﻿568,247730.101,2744373.7110000001,F258
﻿569,247644.492,2744655.0419999999,F258
﻿570,247879.49100000001,2744543.321,F258
﻿571,247868.503,2744608.7489999998,F258
﻿572,247917,2744498,F258
﻿573,247500.73300000001,2744640.702,F258
﻿574,247822.46400000001,2744125.4989999998,F258
﻿575,247947.31899999999,2744508.6030000001,F258
﻿576,247564,2745160,F260
﻿577,246739.86900000001,2744989.3059999999,F265
﻿578,247670.019,2744959.7259999998,F265
﻿579,246820.68900000001,2744891.4989999998,F265
﻿580,247815.152,2744690.0060000001,F265
﻿581,246641.48999999999,2745638.091,F266
﻿582,246623.003,2745780.4169999999,F266
﻿583,246797.761,2744819.4100000001,F266
﻿584,246681.32199999999,2745586.8820000002,F266
﻿585,246600.37700000001,2745800.1749999998,F266
﻿586,246514.18299999999,2745366.673,F266
﻿587,246762.58900000001,2744959.466,F266
﻿588,246716.19,2745728.642,F266
﻿589,246509.55499999999,2745286.1979999999,F266
﻿590,246506.64199999999,2745817.2059999998,F266
﻿591,246523.91099999999,2745710.1200000001,F266
﻿592,246572.29699999999,2745663.6869999999,F266
﻿593,248191.65100000001,2743866.5049999999,F267
﻿594,247952.55600000001,2745523.1150000002,F267
﻿595,247887.57199999999,2744894.2220000001,F267
﻿596,248502.15700000001,2744412.8429999999,F267
﻿597,249164.01300000001,2743492.977,F267
